EmpID,Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,PerformanceRating,YearsAtCompany
RM452,42,No,Travel_Rarely,Research & Development,3,Medical,Male,3,Manufacturing Director,1,7406,4,10
RM489,42,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Healthcare Representative,4,4089,3,10
RM548,42,Yes,Travel_Frequently,Research & Development,3,Medical,Male,1,Research Scientist,3,2759,3,2
RM585,42,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,5,Manager,4,18430,3,24
RM598,42,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Manufacturing Director,4,6062,3,4
RM605,42,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,2,4434,3,9
RM633,42,No,Travel_Frequently,Research & Development,1,Medical,Male,1,Research Scientist,4,2515,3,2
RM644,42,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,4,5231,3,5
RM673,42,No,Travel_Rarely,Sales,2,Medical,Female,2,Sales Executive,3,6244,3,5
RM742,42,No,Travel_Rarely,Sales,2,Marketing,Male,5,Manager,3,18303,3,1
RM800,42,No,Travel_Rarely,Research & Development,2,Medical,Male,4,Manager,1,17665,3,22
RM825,42,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,4,4272,3,1
RM839,42,Yes,Travel_Frequently,Sales,3,Life Sciences,Male,4,Sales Executive,1,13758,3,21
RM840,42,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,1,5155,3,6
RM879,42,No,Non-Travel,Human Resources,5,Medical,Male,2,Human Resources,1,6272,3,4
RM888,42,No,Travel_Frequently,Research & Development,5,Medical,Female,3,Research Director,1,13191,3,1
RM926,42,No,Travel_Rarely,Research & Development,4,Medical,Female,2,Research Scientist,2,2372,3,1
RM955,42,No,Non-Travel,Research & Development,1,Life Sciences,Male,4,Manager,3,17861,3,20
RM1000,42,No,Travel_Rarely,Human Resources,3,Human Resources,Female,4,Manager,1,16799,3,20
RM1051,42,No,Travel_Frequently,Research & Development,2,Medical,Female,1,Laboratory Technician,4,3673,3,12
RM1089,42,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,2,4841,3,1
RM1094,42,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,4,10124,3,20
RM1130,42,No,Travel_Rarely,Research & Development,2,Other,Male,5,Manager,4,19613,4,1
RM1264,42,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,2,2766,4,5
RM1288,42,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Healthcare Representative,1,5538,3,0
RM1321,42,No,Non-Travel,Research & Development,4,Technical Degree,Male,1,Research Scientist,3,2936,4,6
RM1326,42,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,3,3968,3,0
RM1358,42,No,Travel_Rarely,Research & Development,3,Medical,Male,3,Research Director,1,13348,3,13
RM1379,42,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,4,5087,3,0
RM1405,42,No,Non-Travel,Research & Development,2,Life Sciences,Male,2,Research Scientist,3,4332,3,20
RM1420,42,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,1,5410,3,4
RM1444,42,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Manager,3,18880,3,22
RM036,43,No,Travel_Rarely,Research & Development,2,Medical,Female,1,Research Scientist,3,2645,3,5
RM120,43,No,Travel_Frequently,Sales,2,Life Sciences,Male,4,Manager,4,16959,3,25
RM131,43,No,Travel_Frequently,Research & Development,3,Medical,Female,1,Research Scientist,3,4739,3,3
RM194,43,No,Non-Travel,Research & Development,3,Medical,Male,1,Research Scientist,4,2089,3,5
RM236,43,No,Travel_Rarely,Sales,3,Marketing,Female,4,Manager,4,16064,4,17
RM316,43,No,Travel_Frequently,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,4,2455,3,8
RM331,43,No,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Laboratory Technician,3,5257,3,9
RM334,43,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Healthcare Representative,1,9985,3,1
RM391,43,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,2,14336,3,25
RM396,43,No,Travel_Frequently,Research & Development,3,Medical,Male,1,Laboratory Technician,4,2258,4,3
RM397,43,No,Travel_Rarely,Research & Development,4,Other,Female,2,Healthcare Representative,3,4522,3,5
RM490,43,No,Travel_Rarely,Research & Development,4,Other,Male,4,Research Director,4,16627,3,1
RM492,43,No,Travel_Frequently,Research & Development,5,Medical,Male,2,Laboratory Technician,3,5679,3,8
RM549,43,No,Travel_Frequently,Sales,3,Life Sciences,Male,2,Sales Executive,4,6804,3,2
RM610,43,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Research Director,1,17159,4,4
RM651,43,No,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,4,5562,3,5
RM662,43,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manufacturing Director,2,4765,4,1
RM776,43,No,Travel_Rarely,Sales,3,Medical,Male,3,Sales Executive,4,10798,3,1
RM813,43,No,Travel_Frequently,Research & Development,3,Life Sciences,Female,3,Manufacturing Director,1,10820,3,8
RM850,43,Yes,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Executive,3,5346,3,4
RM899,43,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Director,4,19740,3,8
RM927,43,No,Travel_Rarely,Sales,4,Marketing,Female,3,Sales Executive,4,10231,3,21
RM996,43,No,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Scientist,3,4081,3,20
RM1134,43,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Laboratory Technician,2,4876,3,6
RM1186,43,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Research Director,3,17603,4,14
RM1217,43,No,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,4,7847,3,10
RM1263,43,Yes,Travel_Frequently,Research & Development,3,Technical Degree,Male,1,Research Scientist,3,2437,3,1
RM1270,43,No,Travel_Rarely,Human Resources,3,Life Sciences,Male,1,Human Resources,4,3539,3,9
RM1294,43,No,Non-Travel,Research & Development,3,Life Sciences,Male,1,Research Scientist,3,2438,3,3
RM1317,43,No,Travel_Frequently,Sales,4,Life Sciences,Male,2,Sales Executive,4,5675,4,7
RM1331,43,No,Travel_Rarely,Research & Development,3,Medical,Female,5,Manager,3,19392,3,16
RM1400,43,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,3,7510,3,10
RM029,44,No,Travel_Rarely,Research & Development,4,Medical,Female,3,Healthcare Representative,4,10248,3,22
RM032,44,No,Travel_Rarely,Research & Development,4,Other,Male,2,Healthcare Representative,4,6465,3,4
RM053,44,No,Travel_Rarely,Sales,5,Marketing,Female,2,Sales Executive,1,5454,4,4
RM100,44,No,Non-Travel,Research & Development,3,Medical,Male,2,Laboratory Technician,2,2042,3,3
RM287,44,Yes,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,3,3161,4,1
RM494,44,No,Travel_Rarely,Human Resources,4,Life Sciences,Female,2,Human Resources,3,5985,3,2
RM498,44,No,Travel_Rarely,Research & Development,4,Other,Male,5,Manager,4,19513,3,2
RM544,44,No,Non-Travel,Research & Development,3,Medical,Male,1,Laboratory Technician,3,3708,3,5
RM618,44,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Healthcare Representative,2,5933,3,5
RM632,44,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,4,2818,4,3
RM659,44,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Research Scientist,1,2559,3,8
RM751,44,No,Travel_Rarely,Sales,3,Medical,Female,4,Sales Executive,4,13320,3,12
RM790,44,Yes,Travel_Rarely,Human Resources,2,Medical,Male,3,Human Resources,1,10482,3,20
RM858,44,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Scientist,3,2936,3,6
RM863,44,No,Non-Travel,Research & Development,3,Life Sciences,Male,1,Research Scientist,3,2290,3,0
RM876,44,No,Travel_Rarely,Research & Development,4,Other,Male,2,Research Scientist,4,4541,4,20
RM892,44,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Research Scientist,4,2011,3,10
RM908,44,No,Travel_Rarely,Sales,3,Marketing,Male,5,Manager,2,18213,3,22
RM923,44,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,5,Manager,1,19190,3,25
RM929,44,Yes,Travel_Rarely,Research & Development,3,Medical,Female,3,Healthcare Representative,4,7978,3,10
RM954,44,Yes,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,1,2362,3,3
RM1043,44,No,Non-Travel,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,3,3162,3,5
RM1047,44,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,2,3420,3,5
RM1052,44,No,Travel_Frequently,Sales,5,Marketing,Female,2,Sales Executive,3,4768,3,1
RM1063,44,No,Travel_Frequently,Research & Development,1,Medical,Male,3,Manufacturing Director,3,10209,3,2
RM1079,44,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,1,16328,3,20
RM1141,44,No,Travel_Rarely,Research & Development,3,Medical,Female,5,Research Director,4,19049,3,22
RM1166,44,No,Travel_Frequently,Human Resources,5,Human Resources,Male,2,Human Resources,4,5743,3,10
RM1201,44,No,Travel_Rarely,Human Resources,3,Life Sciences,Female,1,Human Resources,4,3195,3,2
RM1215,44,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Healthcare Representative,4,7879,3,8
RM1280,44,Yes,Travel_Frequently,Research & Development,2,Medical,Male,1,Research Scientist,2,2342,3,5
RM1353,44,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,1,5033,3,2
RM1436,44,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,4,2436,3,4
RM068,45,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Research Scientist,1,9724,3,1
RM078,45,No,Travel_Rarely,Research & Development,4,Other,Male,3,Research Director,1,13245,3,0
RM142,45,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,4,3452,3,6
RM154,45,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,2,2348,3,17
RM175,45,No,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,1,5006,3,5
RM195,45,No,Non-Travel,Research & Development,2,Medical,Male,4,Manager,4,16792,4,20
RM219,45,No,Non-Travel,Sales,3,Medical,Female,3,Sales Executive,4,8865,3,19
RM245,45,No,Travel_Rarely,Research & Development,3,Other,Male,5,Manager,4,19202,3,24
RM250,45,No,Travel_Frequently,Research & Development,4,Life Sciences,Male,2,Manufacturing Director,3,6434,3,3
RM269,45,No,Travel_Rarely,Research & Development,2,Medical,Male,4,Healthcare Representative,4,13496,3,20
RM312,45,No,Travel_Frequently,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,1,5210,3,24
RM335,45,No,Travel_Rarely,Research & Development,4,Other,Male,2,Research Scientist,4,3697,3,10
RM408,45,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Research Scientist,4,2654,4,2
RM453,45,No,Travel_Rarely,Sales,3,Other,Male,2,Sales Executive,2,4805,3,8
RM505,45,Yes,Travel_Frequently,Sales,4,Life Sciences,Female,2,Sales Executive,1,4286,3,1
RM565,45,No,Travel_Rarely,Sales,2,Technical Degree,Male,2,Sales Representative,3,6632,3,8
RM604,45,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,3,2274,3,1
RM626,45,No,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,1,10761,3,5
RM697,45,No,Non-Travel,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,2,4447,3,9
RM714,45,No,Travel_Rarely,Research & Development,4,Medical,Female,1,Laboratory Technician,4,2270,3,5
RM719,45,No,Non-Travel,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,1,3633,3,9
RM756,45,No,Travel_Rarely,Sales,2,Life Sciences,Female,4,Manager,4,17650,3,9
RM760,45,No,Travel_Rarely,Human Resources,4,Medical,Male,1,Human Resources,2,2177,3,6
RM806,45,No,Non-Travel,Sales,4,Life Sciences,Female,2,Sales Executive,3,5593,3,15
RM855,45,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Scientist,3,4477,3,3
RM914,45,Yes,Travel_Rarely,Sales,3,Marketing,Female,5,Manager,2,18824,3,24
RM937,45,No,Travel_Frequently,Research & Development,3,Medical,Female,5,Manager,2,18061,4,0
RM1035,45,No,Travel_Rarely,Research & Development,3,Medical,Male,3,Healthcare Representative,1,10851,3,7
RM1038,45,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Manufacturing Director,4,9380,3,3
RM1093,45,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,4,2132,4,5
RM1100,45,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,3,Healthcare Representative,2,7441,3,10
RM1143,45,No,Travel_Rarely,Research & Development,5,Medical,Female,2,Laboratory Technician,1,5769,3,10
RM1144,45,No,Non-Travel,Sales,3,Marketing,Male,2,Sales Executive,1,4385,3,10
RM1161,45,No,Travel_Rarely,Research & Development,2,Other,Female,2,Manufacturing Director,4,5770,3,10
RM1222,45,No,Non-Travel,Research & Development,1,Life Sciences,Male,3,Healthcare Representative,3,10748,4,23
RM1226,45,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,4,Research Director,2,16704,3,21
RM1244,45,No,Travel_Rarely,Human Resources,3,Life Sciences,Female,3,Human Resources,3,9756,4,5
RM1315,45,No,Non-Travel,Sales,4,Life Sciences,Female,2,Sales Executive,3,5154,4,8
RM1347,45,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Manufacturing Director,4,5906,3,9
RM1363,45,No,Travel_Frequently,Research & Development,4,Medical,Male,2,Healthcare Representative,3,5399,3,4
RM1455,45,No,Travel_Rarely,Sales,3,Life Sciences,Female,2,Sales Executive,3,4850,3,5
RM030,46,No,Travel_Rarely,Sales,4,Marketing,Female,5,Manager,1,18947,3,2
RM049,46,No,Travel_Frequently,Sales,4,Marketing,Male,2,Sales Executive,4,5772,4,9
RM080,46,No,Travel_Rarely,Human Resources,2,Medical,Male,2,Human Resources,2,5021,4,4
RM090,46,Yes,Travel_Rarely,Sales,2,Medical,Male,3,Sales Executive,4,9619,3,9
RM094,46,No,Travel_Frequently,Research & Development,3,Medical,Male,3,Healthcare Representative,1,10673,3,10
RM179,46,No,Travel_Rarely,Sales,2,Marketing,Female,3,Sales Executive,1,10453,4,24
RM210,46,No,Travel_Rarely,Research & Development,4,Medical,Male,3,Healthcare Representative,1,9396,3,4
RM264,46,No,Travel_Rarely,Sales,3,Technical Degree,Female,4,Manager,2,16872,3,7
RM366,46,No,Non-Travel,Research & Development,4,Medical,Female,2,Manufacturing Director,3,5258,3,1
RM413,46,No,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,3,4810,3,10
RM430,46,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,3,17861,3,3
RM434,46,No,Travel_Rarely,Sales,3,Marketing,Female,3,Sales Executive,4,9071,3,3
RM466,46,No,Travel_Frequently,Research & Development,1,Medical,Female,3,Healthcare Representative,3,10527,3,2
RM724,46,No,Travel_Rarely,Research & Development,2,Medical,Male,3,Manufacturing Director,3,10845,3,8
RM771,46,No,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Director,4,19627,3,2
RM779,46,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Research Scientist,1,4615,4,16
RM811,46,No,Travel_Rarely,Sales,1,Marketing,Male,4,Manager,3,17465,3,12
RM862,46,No,Travel_Rarely,Sales,3,Marketing,Female,4,Manager,1,17048,4,26
RM870,46,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,5,Research Director,2,19081,3,4
RM878,46,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,2,Manufacturing Director,4,7379,3,6
RM917,46,No,Travel_Rarely,Sales,2,Marketing,Female,5,Manager,2,18789,3,11
RM944,46,No,Travel_Rarely,Human Resources,2,Life Sciences,Female,1,Human Resources,1,3423,3,7
RM1032,46,Yes,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,4,10096,3,7
RM1081,46,No,Travel_Rarely,Sales,3,Life Sciences,Female,4,Manager,2,16606,3,13
RM1136,46,No,Travel_Rarely,Sales,4,Life Sciences,Male,4,Manager,1,17567,3,26
RM1232,46,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,2,5562,3,10
RM1236,46,No,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,4,10368,3,10
RM1278,46,No,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Director,4,19328,3,2
RM1286,46,No,Non-Travel,Sales,2,Life Sciences,Male,2,Sales Executive,2,7991,3,2
RM1299,46,Yes,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,2,8926,4,9
RM1323,46,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Manufacturing Director,4,8578,3,9
RM1328,46,No,Travel_Rarely,Sales,3,Technical Degree,Female,4,Sales Executive,1,13225,3,19
RM1334,46,Yes,Travel_Rarely,Sales,3,Life Sciences,Female,3,Sales Executive,2,7314,4,8
RM272,47,Yes,Non-Travel,Research & Development,4,Life Sciences,Male,3,Manager,2,11849,3,10
RM330,47,No,Travel_Rarely,Research & Development,5,Life Sciences,Male,5,Research Director,3,18300,3,3
RM348,47,No,Travel_Frequently,Sales,1,Medical,Male,2,Sales Representative,3,2976,3,0
RM429,47,No,Travel_Rarely,Research & Development,2,Medical,Female,2,Manufacturing Director,4,5070,3,5
RM533,47,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,1,4960,3,7
RM545,47,No,Travel_Frequently,Sales,3,Medical,Female,4,Sales Executive,3,13770,3,22
RM567,47,Yes,Travel_Frequently,Sales,2,Life Sciences,Female,2,Sales Executive,3,6397,3,5
RM593,47,No,Travel_Rarely,Research & Development,2,Other,Female,4,Manager,4,16752,3,26
RM652,47,No,Travel_Rarely,Sales,2,Marketing,Female,2,Sales Executive,4,4537,4,7
RM666,47,No,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Representative,4,3294,3,3
RM708,47,No,Travel_Frequently,Research & Development,4,Medical,Male,2,Manufacturing Director,3,5067,3,19
RM720,47,No,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,4,4163,3,9
RM1021,47,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,4,3420,3,6
RM1025,47,No,Travel_Rarely,Research & Development,4,Medical,Female,4,Research Director,3,17169,3,20
RM1068,47,No,Travel_Rarely,Sales,3,Medical,Female,2,Sales Executive,3,4591,3,5
RM1155,47,No,Travel_Rarely,Human Resources,4,Life Sciences,Female,5,Manager,3,19658,3,5
RM1195,47,No,Travel_Rarely,Sales,4,Life Sciences,Female,4,Manager,2,15972,3,3
RM1224,47,Yes,Travel_Frequently,Sales,3,Life Sciences,Male,4,Sales Executive,3,12936,3,23
RM1235,47,No,Non-Travel,Sales,4,Marketing,Male,2,Sales Executive,2,4978,3,1
RM1304,47,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manufacturing Director,2,10333,3,22
RM1322,47,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,3,2105,3,2
RM1371,47,No,Non-Travel,Research & Development,4,Technical Degree,Male,2,Research Scientist,2,5467,3,8
RM1415,47,No,Travel_Rarely,Research & Development,3,Medical,Male,3,Healthcare Representative,3,8633,4,17
RM1422,47,No,Non-Travel,Research & Development,1,Medical,Female,3,Research Director,2,11957,3,13
RM051,48,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Laboratory Technician,3,5381,3,1
RM353,48,No,Travel_Rarely,Sales,1,Medical,Female,3,Manager,3,12504,4,0
RM445,48,No,Travel_Rarely,Sales,5,Marketing,Female,2,Sales Executive,4,4051,3,9
RM493,48,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,4,Manager,1,15402,3,3
RM521,48,No,Travel_Rarely,Sales,1,Marketing,Male,2,Sales Executive,2,8120,3,2
RM679,48,No,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Scientist,3,2259,3,0
RM736,48,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,3,4240,3,2
RM737,48,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,3,10999,3,15
RM805,48,No,Non-Travel,Research & Development,4,Medical,Male,4,Manager,4,16885,4,5
RM902,48,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,1,Laboratory Technician,2,2559,3,1
RM905,48,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Director,4,18265,3,1
RM970,48,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,4,7898,3,10
RM1039,48,No,Travel_Rarely,Sales,3,Marketing,Male,2,Sales Executive,1,5486,3,2
RM1104,48,No,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,3,6439,3,8
RM1115,48,No,Travel_Rarely,Research & Development,4,Other,Female,1,Research Scientist,1,2367,3,8
RM1167,48,No,Travel_Frequently,Research & Development,5,Medical,Male,4,Manager,4,15202,4,2
RM1205,48,Yes,Travel_Frequently,Sales,2,Medical,Female,1,Sales Representative,3,2655,3,9
RM1332,48,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Director,2,19665,3,22
RM1352,48,No,Travel_Frequently,Research & Development,3,Medical,Female,4,Manager,4,17174,3,22
RM002,49,No,Travel_Frequently,Research & Development,1,Life Sciences,Male,2,Research Scientist,2,5130,4,10
RM130,49,No,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,1,6567,3,15
RM202,49,No,Non-Travel,Research & Development,4,Life Sciences,Male,2,Manufacturing Director,4,6804,3,7
RM291,49,No,Travel_Frequently,Research & Development,4,Life Sciences,Female,5,Research Director,1,18665,3,3
RM317,49,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,4,Healthcare Representative,3,13964,3,7
RM376,49,No,Travel_Rarely,Research & Development,3,Other,Male,3,Healthcare Representative,3,10965,4,5
RM474,49,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Director,3,19502,3,31
RM608,49,Yes,Travel_Rarely,Sales,3,Marketing,Female,3,Sales Executive,4,7654,3,9
RM640,49,No,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Research Scientist,1,3580,3,4
RM678,49,No,Travel_Rarely,Research & Development,2,Other,Female,3,Laboratory Technician,2,7403,3,26
RM822,49,No,Travel_Rarely,Sales,4,Technical Degree,Male,4,Sales Executive,2,13120,3,9
RM900,49,No,Travel_Rarely,Research & Development,2,Medical,Male,5,Manager,3,18711,3,1
RM1007,49,Yes,Travel_Frequently,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,1,4284,4,4
RM1045,49,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,2,Healthcare Representative,3,6651,3,3
RM1055,49,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,2,10466,3,8
RM1072,49,No,Travel_Rarely,Research & Development,2,Medical,Female,2,Laboratory Technician,1,4789,4,3
RM1148,49,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,1,3211,3,9
RM1177,49,No,Travel_Rarely,Research & Development,4,Other,Female,4,Research Director,2,16413,3,4
RM1182,49,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,4,Healthcare Representative,3,13966,3,15
RM1193,49,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,1,2587,3,2
RM1196,49,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Manager,3,15379,3,8
RM1255,49,No,Travel_Rarely,Sales,4,Marketing,Female,2,Sales Executive,4,4507,3,5
RM1378,49,No,Travel_Frequently,Research & Development,1,Life Sciences,Male,5,Research Director,4,19161,3,5
RM1469,49,No,Travel_Frequently,Sales,3,Medical,Male,2,Sales Executive,2,5390,3,9
RM1469,49,No,Travel_Frequently,Sales,3,Medical,Male,2,Sales Executive,2,5390,3,9
RM037,50,Yes,Travel_Rarely,Sales,2,Marketing,Male,1,Sales Representative,3,2683,3,3
RM063,50,No,Travel_Rarely,Research & Development,2,Medical,Female,5,Research Director,3,18740,3,27
RM107,50,No,Travel_Frequently,Research & Development,3,Life Sciences,Female,5,Research Director,2,18172,3,8
RM132,50,No,Travel_Frequently,Sales,3,Marketing,Female,3,Sales Executive,4,9208,3,2
RM166,50,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Manager,2,19926,3,5
RM184,50,No,Travel_Rarely,Research & Development,3,Medical,Male,1,Laboratory Technician,3,3690,3,3
RM234,50,No,Travel_Rarely,Sales,4,Medical,Female,5,Manager,4,19517,3,7
RM280,50,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,5,Research Director,2,19144,3,10
RM368,50,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Healthcare Representative,4,10496,3,4
RM426,50,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Manager,3,17046,3,27
RM478,50,No,Travel_Frequently,Human Resources,3,Medical,Male,5,Manager,2,18200,3,32
RM524,50,No,Travel_Rarely,Research & Development,1,Medical,Male,1,Laboratory Technician,3,3221,3,20
RM529,50,Yes,Travel_Frequently,Sales,2,Technical Degree,Male,2,Sales Executive,3,6796,3,4
RM540,50,No,Travel_Rarely,Sales,4,Marketing,Male,1,Sales Representative,2,3875,3,2
RM589,50,No,Travel_Rarely,Research & Development,3,Medical,Male,4,Research Director,3,17639,3,4
RM654,50,No,Non-Travel,Research & Development,4,Life Sciences,Male,4,Manager,1,17924,3,31
RM715,50,No,Travel_Rarely,Research & Development,2,Medical,Male,4,Research Director,4,17399,4,5
RM722,50,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Manufacturing Director,3,13973,3,12
RM743,50,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,4,2380,3,1
RM752,50,No,Non-Travel,Sales,3,Life Sciences,Female,2,Sales Executive,3,6347,3,18
RM767,50,No,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Director,3,19237,3,8
RM802,50,Yes,Travel_Frequently,Sales,4,Other,Male,2,Sales Executive,3,4728,3,0
RM868,50,No,Travel_Frequently,Research & Development,3,Medical,Female,4,Manager,1,17856,4,2
RM946,50,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Research Director,1,16880,3,3
RM1087,50,No,Travel_Frequently,Research & Development,5,Medical,Male,4,Research Director,4,14411,3,32
RM1127,50,No,Travel_Rarely,Sales,3,Marketing,Male,5,Manager,3,19331,3,1
RM1139,50,No,Travel_Frequently,Research & Development,5,Medical,Male,4,Healthcare Representative,3,11245,3,30
RM1178,50,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,3,Research Director,1,13269,3,14
RM1453,50,Yes,Travel_Frequently,Sales,4,Life Sciences,Male,2,Sales Executive,3,6728,3,6
RM1462,50,Yes,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,1,10854,3,3
RM1462,50,Yes,Travel_Rarely,Sales,3,Marketing,Male,3,Sales Executive,1,10854,3,3
RM088,51,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,4,2075,4,4
